Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg F),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg F),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg F),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,Fuel Flow,MPG
707.06,2,10,2026-03-18 23:51:02,37.05317,-121.60015,1472.0,142.5,326.5,-12.6,,,,,0.0,1.7,-1.3,311.5,140.4,1417.0,0.0,-0.03,1.0,0.0,-52.0,96.8,149.3,30.0,4200.0,270.0,10.0,315.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,0.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2503.0,2503.0,25.5,12.3,,12.3,23.7,,,40.5,0.0,0.0,6.9,7.5,5.8,,,,,386.6,1387.4,379.4,1360.4,390.2,1344.2,390.2,1353.2,,,-27.0,0.0,,23.7,35.0,0.0,,,0.653,0.718,80.9,199.4,,,76.0,R,,2503.0,386.6,3.993801652892562,1.616375,85263.61433333332,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.585365853658535
708.06,2,10,2026-03-18 23:51:03,37.05372,-121.60061,1471.0,142.4,326.6,-12.6,,,,,0.0,1.8,-0.1,311.6,139.8,1416.0,0.1,-0.03,1.0,0.0,-21.0,96.8,148.6,30.0,4200.0,269.0,10.0,315.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-2.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2492.0,2492.0,25.5,12.3,,12.3,23.6,,,40.5,0.0,0.0,6.9,7.5,5.8,,,,,386.6,1387.4,379.4,1358.6,390.2,1344.2,390.2,1355.0,,,-27.0,0.0,,23.6,35.0,0.0,,,0.653,0.718,81.0,199.22,,,76.0,R,,2492.0,386.6,3.993801652892562,1.6197916666666665,85503.87999999998,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.577235772357723
709.06,2,10,2026-03-18 23:51:04,37.05428,-121.60106,1474.0,142.3,326.9,-12.6,,,,,0.0,1.9,0.4,310.9,139.5,1416.0,-0.2,-0.03,1.0,0.0,-5.0,96.8,148.3,30.0,4197.0,269.0,10.0,317.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-1.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2495.0,2495.0,25.5,12.2,,12.2,23.7,,,40.5,0.0,0.0,7.1,7.5,5.8,,,,,386.6,1387.4,379.4,1360.4,390.2,1342.4,390.2,1355.0,,,-27.0,0.0,,23.7,35.0,0.0,,,0.653,0.718,80.7,199.04,,,76.0,R,,2495.0,386.6,3.993801652892562,1.6231944444444444,85743.97699999998,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,11.66393442622951
710.06,2,10,2026-03-18 23:51:05,37.05483,-121.6015,1477.0,142.2,327.4,-12.6,,,,,0.0,2.1,2.2,311.6,139.6,1416.0,0.4,-0.02,1.0,0.0,64.0,96.8,148.4,30.0,4199.0,268.0,10.0,320.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-92.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2503.0,2503.0,25.5,12.3,,12.3,23.7,,,40.5,0.0,0.0,7.3,7.5,5.8,,,,,386.6,1387.4,379.4,1358.6,390.2,1342.4,390.2,1353.2,,,-27.0,0.0,,23.7,35.0,0.0,,,0.653,0.718,81.3,199.22,,,76.0,R,,2503.0,386.6,3.993801652892562,1.626597222222222,85983.90533333331,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.560975609756095
711.06,2,10,2026-03-18 23:51:06,37.05539,-121.60194,1479.0,142.2,328.1,-12.6,,,,,0.0,2.0,2.2,311.7,139.5,1416.0,0.3,-0.01,1.0,0.0,57.0,96.8,148.3,30.0,4199.0,267.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-1.0,0.0,0.0,-92.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2494.0,2494.0,25.5,12.2,,12.2,23.7,,,40.5,0.0,0.0,7.2,7.5,5.8,,,,,386.6,1387.4,379.4,1358.6,390.2,1342.4,390.2,1353.2,,,-27.0,0.0,,23.7,35.0,0.0,,,0.653,0.719,81.3,199.4,,,76.0,R,,2494.0,386.6,3.993801652892562,1.63,86223.74933333331,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,11.655737704918032
712.06,2,10,2026-03-18 23:51:07,37.05595,-121.60237,1481.0,142.2,328.7,-12.6,,,,,0.0,1.9,3.0,313.1,139.5,1416.0,0.8,-0.02,1.0,0.0,82.0,96.8,148.3,30.0,4199.0,267.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2496.0,2496.0,25.5,12.3,,12.3,23.7,,,40.5,0.0,0.0,7.0,7.5,5.8,,,,,386.6,1391.0,379.4,1358.6,390.2,1344.2,390.2,1355.0,,,-27.0,0.0,,23.7,35.0,0.0,,,0.653,0.718,81.0,199.4,,,76.0,R,,2496.0,386.6,3.993801652892562,1.6334027777777775,86463.59333333331,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.560975609756095
713.06,2,10,2026-03-18 23:51:08,37.05651,-121.6028,1481.0,142.1,329.4,-12.6,,,,,0.0,1.9,0.6,313.4,138.9,1416.0,0.5,-0.04,1.0,0.0,92.0,96.8,147.6,30.0,4197.0,267.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,0.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2492.0,2492.0,25.5,12.3,,12.3,23.8,,,40.5,0.0,0.0,6.9,7.5,5.8,,,,,386.6,1389.2,379.4,1360.4,390.2,1344.2,390.2,1355.0,,,-27.0,0.0,,23.8,35.0,0.0,,,0.653,0.719,81.0,199.22,,,76.0,R,,2492.0,386.6,3.993801652892562,1.6368194444444444,86703.35299999997,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.552845528455283
714.06,2,10,2026-03-18 23:51:09,37.05708,-121.60321,1485.0,142.0,329.9,-12.6,,,,,0.0,2.0,1.3,313.2,139.9,1417.0,0.1,-0.04,1.0,0.0,105.0,96.8,148.8,30.0,4197.0,266.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-1.0,0.0,0.0,-92.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2502.0,2502.0,25.5,12.3,,12.3,23.8,,,40.5,0.0,0.0,7.0,7.5,5.8,,,,,386.6,1389.2,379.4,1360.4,390.2,1344.2,390.2,1356.8,,,-27.0,0.0,,23.8,35.0,0.0,,,0.653,0.719,80.9,199.04,,,76.0,R,,2502.0,386.6,3.993801652892562,1.640236111111111,86942.94399999997,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.544715447154472
715.06,2,10,2026-03-18 23:51:10,37.05765,-121.60362,1485.0,142.0,330.4,-12.6,,,,,0.0,1.6,2.7,313.7,139.4,1419.0,0.5,-0.02,1.0,0.0,85.0,96.8,148.3,30.0,4197.0,265.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2504.0,2504.0,25.5,12.3,,12.3,23.7,,,40.5,0.0,0.0,7.2,7.5,5.8,,,,,386.6,1389.2,379.4,1362.2,390.2,1344.2,390.2,1356.8,,,-27.0,0.0,,23.7,35.0,0.0,,,0.653,0.718,81.1,199.22,,,76.0,R,,2504.0,386.6,3.993801652892562,1.6436527777777776,87182.45066666664,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.544715447154472
716.06,2,10,2026-03-18 23:51:11,37.05823,-121.60402,1486.0,142.1,331.1,-12.6,,,,,0.0,1.6,2.6,314.2,139.2,1419.0,0.6,-0.01,1.0,0.0,74.0,96.8,148.0,30.0,4201.0,264.0,11.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2499.0,2499.0,25.5,12.3,,12.3,23.8,,,40.5,0.0,0.0,7.3,7.5,5.8,,,,,386.6,1385.6,379.4,1358.6,390.2,1342.4,390.2,1355.0,,,-27.0,0.0,,23.8,35.0,0.0,,,0.653,0.718,81.3,199.4,,,76.0,R,,2499.0,386.6,3.993801652892562,1.6470694444444443,87422.04166666664,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.552845528455283
717.06,2,10,2026-03-18 23:51:12,37.05881,-121.60442,1487.0,142.2,331.8,-12.6,,,,,0.0,1.6,1.2,315.2,138.9,1420.0,0.6,-0.03,0.9,0.0,34.0,96.8,147.7,30.0,4204.0,264.0,11.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2496.0,2496.0,25.5,12.2,,12.2,23.7,,,40.5,0.0,0.0,7.1,7.5,5.8,,,,,386.6,1389.2,379.4,1358.6,390.2,1342.4,390.2,1355.0,,,-27.0,0.0,,23.7,35.0,0.0,,,0.653,0.718,81.0,199.57999999999998,,,76.0,R,,2496.0,386.6,3.993801652892562,1.6504722222222221,87661.80133333331,420.8,True,2026-03-18 23:39:18 - Flight 2,12.2,11.655737704918032
718.06,2,10,2026-03-18 23:51:13,37.05939,-121.6048,1488.0,142.3,332.2,-12.6,,,,,0.0,1.8,1.2,316.1,138.4,1420.0,0.5,-0.03,1.0,0.0,48.0,96.8,147.2,30.0,4204.0,263.0,11.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2497.0,2497.0,25.5,12.3,,12.3,23.8,,,40.5,0.0,0.0,7.0,7.5,5.8,,,,,386.6,1389.2,379.4,1358.6,390.2,1344.2,390.2,1356.8,,,-27.0,0.0,,23.8,35.0,0.0,,,0.653,0.718,81.1,199.22,,,76.0,R,,2497.0,386.6,3.993801652892562,1.6538749999999998,87901.72966666665,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.569105691056912
719.06,2,10,2026-03-18 23:51:14,37.05997,-121.60518,1488.0,142.3,332.5,-12.6,,,,,0.0,2.1,1.3,317.3,138.2,1421.0,0.6,-0.02,1.0,0.0,27.0,96.8,147.0,30.0,4205.0,264.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-92.0,0.0,,,,3.0,1.0,0.0,1200.0,79.0,199.4,2492.0,2492.0,25.5,12.3,,12.3,23.8,,,40.5,0.0,0.0,7.1,7.5,5.8,,,,,386.6,1387.4,379.4,1360.4,390.2,1342.4,390.2,1355.0,,,-27.0,0.0,,23.8,35.0,0.0,,,0.653,0.717,79.3,199.22,,,76.0,R,,2492.0,386.6,3.993801652892562,1.6572916666666666,88141.74233333331,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.569105691056912
720.06,2,10,2026-03-18 23:51:15,37.06056,-121.60556,1487.0,142.4,332.9,-12.6,,,,,0.0,1.9,0.1,318.5,138.7,1421.0,0.6,-0.03,1.0,0.0,39.0,96.8,147.5,30.0,4205.0,264.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,79.0,199.4,2500.0,2500.0,25.5,12.3,,12.3,23.8,,,40.5,0.0,0.0,7.2,7.5,5.8,,,,,386.6,1387.4,379.4,1360.4,390.2,1342.4,390.2,1355.0,,,-27.0,0.0,,23.8,35.0,0.0,,,0.653,0.717,79.4,199.22,,,76.0,R,,2500.0,386.6,3.993801652892562,1.6607083333333332,88381.83933333331,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.577235772357723
721.06,2,10,2026-03-18 23:51:16,37.06115,-121.60593,1485.0,142.5,332.9,-12.6,,,,,0.0,1.9,-1.6,318.0,138.7,1421.0,-0.1,-0.02,1.0,0.0,-18.0,96.8,147.5,30.0,4206.0,265.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-1.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,79.0,199.4,2497.0,2497.0,25.5,12.3,,12.3,23.7,,,40.5,0.0,0.0,7.3,7.5,5.8,,,,,386.6,1387.4,379.4,1358.6,390.2,1342.4,390.2,1353.2,,,-27.0,0.0,,23.7,35.0,0.0,,,0.654,0.718,79.4,199.4,,,76.0,R,,2497.0,386.6,3.993801652892562,1.6641249999999999,88622.10499999998,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.585365853658535
722.06,2,10,2026-03-18 23:51:17,37.06174,-121.60631,1484.0,142.5,333.1,-12.6,,,,,0.0,1.8,-0.8,318.0,139.1,1421.0,-0.0,-0.03,1.1,0.0,-37.0,96.8,148.0,30.0,4206.0,265.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-2.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,79.0,199.4,2503.0,2503.0,25.5,12.3,,12.3,23.8,,,40.5,0.0,0.0,7.0,7.5,5.8,,,,,386.6,1387.4,379.4,1358.6,390.2,1342.4,390.2,1355.0,,,-27.0,0.0,,23.8,35.0,0.0,,,0.653,0.718,79.3,199.57999999999998,,,76.0,R,,2503.0,386.6,3.993801652892562,1.6675416666666665,88862.45499999997,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.585365853658535
723.06,2,10,2026-03-18 23:51:18,37.06233,-121.60668,1483.0,142.5,333.2,-12.6,,,,,0.0,1.7,-0.7,318.0,138.8,1421.0,0.1,-0.03,1.0,0.0,-27.0,96.8,147.6,30.0,4206.0,265.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,79.0,199.4,2501.0,2501.0,25.5,12.3,,12.3,23.8,,,40.5,0.0,0.0,6.9,7.5,5.8,,,,,386.6,1387.4,379.4,1358.6,390.2,1342.4,390.2,1355.0,,,-27.0,0.0,,23.8,35.0,0.0,,,0.653,0.718,79.3,199.22,,,76.0,R,,2501.0,386.6,3.993801652892562,1.670958333333333,89102.80499999998,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.585365853658535
724.06,2,10,2026-03-18 23:51:19,37.06292,-121.60705,1483.0,142.5,333.4,-12.6,,,,,0.0,1.8,-1.4,316.9,137.7,1421.0,-0.3,-0.04,1.0,0.0,-45.0,96.8,146.5,30.0,4204.0,264.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-1.0,0.0,0.0,-90.0,0.0,,,,3.0,0.0,0.0,1200.0,80.0,199.4,2491.0,2491.0,25.5,12.3,,12.3,23.6,,,40.5,0.0,0.0,7.0,7.5,5.8,,,,,386.6,1387.4,379.4,1358.6,390.2,1344.2,390.2,1355.0,,,-27.0,0.0,,23.6,35.0,0.0,,,0.653,0.718,79.9,199.22,,,76.0,R,,2491.0,386.6,3.993801652892562,1.674375,89343.15499999998,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.585365853658535
725.06,2,10,2026-03-18 23:51:20,37.06351,-121.60741,1482.0,142.6,333.5,-12.6,,,,,0.0,2.1,0.7,317.4,138.5,1421.0,0.1,-0.01,1.0,0.0,-28.0,96.8,147.3,30.0,4204.0,264.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-5.0,0.0,0.0,-92.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2496.0,2496.0,25.5,12.3,,12.3,23.7,,,40.5,0.0,0.0,7.3,7.5,5.8,,,,,386.6,1389.2,379.4,1360.4,390.2,1344.2,390.2,1356.8,,,-27.0,0.0,,23.7,35.0,0.0,,,0.653,0.718,81.1,199.22,,,76.0,R,,2496.0,386.6,3.993801652892562,1.6777916666666666,89583.58933333331,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.593495934959348
726.06,2,10,2026-03-18 23:51:21,37.0641,-121.60778,1482.0,142.7,334.0,-12.6,,,,,0.0,2.1,-2.0,317.4,138.9,1421.0,0.0,-0.03,0.9,0.0,-23.0,96.8,147.7,30.0,4204.0,263.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-1.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2496.0,2496.0,25.5,12.3,,12.3,23.8,,,40.5,0.0,0.0,7.4,7.5,5.8,,,,,386.6,1387.4,379.4,1358.6,390.2,1344.2,390.2,1356.8,,,-27.0,0.0,,23.8,35.0,0.0,,,0.653,0.718,81.2,199.4,,,76.0,R,,2496.0,386.6,3.993801652892562,1.6812083333333332,89824.19233333331,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.60162601626016
727.06,2,10,2026-03-18 23:51:22,37.06469,-121.60815,1480.0,142.7,334.0,-12.6,,,,,0.0,1.9,-1.0,317.3,138.7,1421.0,-0.0,-0.02,1.0,0.0,-58.0,96.8,147.5,30.0,4204.0,262.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-2.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2499.0,2499.0,25.5,12.3,,12.3,23.4,,,40.5,0.0,0.0,7.1,7.5,5.8,,,,,386.6,1389.2,379.4,1360.4,390.2,1344.2,390.2,1358.6,,,-27.0,0.0,,23.4,35.0,0.0,,,0.653,0.719,81.3,199.57999999999998,,,76.0,R,,2499.0,386.6,3.993801652892562,1.6846249999999998,90064.87966666665,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.60162601626016
728.06,2,10,2026-03-18 23:51:23,37.06529,-121.60851,1479.0,142.8,334.3,-12.6,,,,,0.0,1.9,-0.9,317.3,139.3,1421.0,-0.0,-0.02,0.9,0.0,-23.0,96.8,148.1,30.0,4204.0,262.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2510.0,2510.0,25.5,12.3,,12.3,23.6,,,40.5,0.0,0.0,6.9,7.5,5.8,,,,,386.6,1389.2,379.4,1362.2,390.2,1344.2,388.4,1358.6,,,-27.0,0.0,,23.6,35.0,0.0,,,0.653,0.719,81.1,199.22,,,76.0,R,,2510.0,386.15,3.9891528925619832,1.6880416666666664,90305.65133333331,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.609756097560975
729.06,2,10,2026-03-18 23:51:24,37.06589,-121.60886,1479.0,142.9,334.2,-12.6,,,,,0.0,1.8,-0.0,319.1,138.9,1421.0,0.7,-0.02,1.0,0.0,4.0,96.8,147.7,30.0,4204.0,262.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-5.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2495.0,2495.0,25.5,12.3,,12.3,23.7,,,40.5,0.0,0.0,7.0,7.5,5.8,,,,,386.6,1387.4,379.4,1360.4,390.2,1344.2,390.2,1356.8,,,-27.0,0.0,,23.7,35.0,0.0,,,0.653,0.718,81.0,199.22,,,76.0,R,,2495.0,386.6,3.993801652892562,1.691458333333333,90546.59166666665,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.617886178861788
730.06,2,10,2026-03-18 23:51:25,37.06648,-121.60922,1479.0,142.9,334.5,-12.6,,,,,0.0,2.2,-3.0,318.1,138.6,1421.0,-0.5,0.01,1.0,0.0,-41.0,96.8,147.4,30.0,4204.0,262.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,1.0,0.0,0.0,-92.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2501.0,2501.0,25.5,12.3,,12.3,23.8,,,40.5,0.0,0.0,7.1,7.5,5.8,,,,,386.6,1389.2,379.4,1360.4,390.2,1344.2,390.2,1358.6,,,-27.0,0.0,,23.8,35.0,0.0,,,0.653,0.719,81.2,199.04,,,76.0,R,,2501.0,386.6,3.993801652892562,1.694875,90787.61633333331,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.617886178861788
731.06,2,10,2026-03-18 23:51:26,37.06708,-121.60958,1479.0,142.9,334.4,-12.6,,,,,0.0,2.3,-2.2,320.2,137.5,1421.0,0.5,-0.06,0.9,0.0,-18.0,96.8,146.2,30.0,4204.0,262.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-2.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2490.0,2490.0,25.5,12.3,,12.3,23.6,,,40.5,0.0,0.0,7.4,7.5,5.8,,,,,386.6,1387.4,379.4,1358.6,390.2,1344.2,390.2,1356.8,,,-27.0,0.0,,23.6,35.0,0.0,,,0.653,0.718,81.2,199.4,,,76.0,R,,2490.0,386.6,3.993801652892562,1.6982916666666665,91028.64099999997,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.617886178861788
732.06,2,10,2026-03-18 23:51:27,37.06768,-121.60994,1478.0,142.8,334.1,-12.6,,,,,0.0,2.2,-2.6,319.4,139.6,1421.0,-0.2,-0.04,1.1,0.0,2.0,96.8,148.4,30.0,4204.0,263.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-2.0,0.0,0.0,-91.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2500.0,2500.0,25.5,12.3,,12.3,23.7,,,40.5,0.0,0.0,7.3,7.5,5.8,,,,,386.6,1385.6,379.4,1358.6,390.2,1344.2,390.2,1356.8,,,-27.0,0.0,,23.7,35.0,0.0,,,0.654,0.718,81.3,199.57999999999998,,,76.0,R,,2500.0,386.6,3.993801652892562,1.7017083333333332,91269.5813333333,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.609756097560975
733.06,2,10,2026-03-18 23:51:28,37.06827,-121.6103,1479.0,142.6,334.1,-12.6,,,,,0.0,1.3,-2.5,317.9,140.2,1421.0,-0.5,-0.02,0.9,0.0,67.0,96.8,149.1,30.0,4204.0,263.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-2.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2511.0,2511.0,25.5,12.3,,12.3,23.7,,,40.5,0.0,0.0,7.1,7.5,5.8,,,,,386.6,1385.6,379.4,1358.6,390.2,1344.2,390.2,1356.8,,,-27.0,0.0,,23.7,35.0,0.0,,,0.653,0.718,81.0,199.22,,,76.0,R,,2511.0,386.6,3.993801652892562,1.7051249999999998,91510.26866666664,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.593495934959348
734.06,2,10,2026-03-18 23:51:29,37.06887,-121.61066,1480.0,142.6,334.3,-12.6,,,,,0.0,1.4,-1.2,316.6,139.9,1421.0,-0.5,0.0,0.9,0.0,101.0,96.8,148.8,30.0,4204.0,262.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-3.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2498.0,2498.0,25.5,12.3,,12.3,23.6,,,40.5,0.0,0.0,7.1,7.5,5.8,,,,,386.6,1383.8,379.4,1356.8,390.2,1342.4,390.2,1356.8,,,-27.0,0.0,,23.6,35.0,0.0,,,0.653,0.718,80.9,199.22,,,76.0,R,,2498.0,386.6,3.993801652892562,1.7085416666666664,91750.78733333331,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.593495934959348
735.06,2,10,2026-03-18 23:51:12,37.06946,-121.61102,1482.0,142.3,334.5,-12.6,,,,,0.0,1.4,-2.5,317.7,139.1,1422.0,0.4,-0.07,1.1,0.0,46.0,96.8,147.9,30.0,4207.0,262.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-2.0,0.0,0.0,-90.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2497.0,2497.0,25.5,12.3,,12.3,23.8,,,40.5,0.0,0.0,7.2,7.5,5.8,,,,,386.6,1385.6,379.4,1358.6,390.2,1342.4,390.2,1358.6,,,-27.0,0.0,,23.8,35.0,0.0,,,0.653,0.718,81.1,199.04,,,76.0,R,,2497.0,386.6,3.993801652892562,1.7119583333333332,91991.05299999999,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.569105691056912
736.06,2,10,2026-03-18 23:51:13,37.07005,-121.61137,1486.0,142.0,334.2,-12.6,,,,,0.0,1.8,-0.8,317.3,138.3,1424.0,-0.0,-0.01,0.8,0.0,95.0,96.8,147.1,30.0,4207.0,261.0,10.0,318.0,1500.0,,,,0.0,0.0,,,,3.0,0.0,0.0,-4.0,0.0,0.0,-92.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,199.4,2488.0,2488.0,25.5,12.3,,12.3,23.7,,,40.5,0.0,0.0,7.4,7.5,5.8,,,,,386.6,1385.6,379.4,1358.6,390.2,1342.4,390.2,1356.8,,,-27.0,0.0,,23.7,35.0,0.0,,,0.653,0.718,81.0,199.22,,,76.0,R,,2488.0,386.6,3.993801652892562,1.7153749999999999,92230.81266666665,420.8,True,2026-03-18 23:39:18 - Flight 2,12.3,11.544715447154472
